idcar_nat,Canton,Code_INSEE,Departement
CRS3035RES1000mN2900000E3380000,Ploufragan,22021,22
CRS3035RES1000mN2900000E3381000,Ploufragan,22021,22
CRS3035RES1000mN2900000E3382000,Trégueux,22026,22
CRS3035RES1000mN2900000E3383000,Trégueux,22026,22
CRS3035RES1000mN2900000E3385000,Trégueux,22026,22
CRS3035RES1000mN2900000E3386000,Trégueux,22026,22
CRS3035RES1000mN2900000E3387000,Trégueux,22026,22
CRS3035RES1000mN2900000E3390000,Trégueux,22026,22
CRS3035RES1000mN2900000E3391000,Trégueux,22026,22
CRS3035RES1000mN2900000E3392000,Trégueux,22026,22
CRS3035RES1000mN2900000E3393000,Trégueux,22026,22
CRS3035RES1000mN2900000E3394000,Lamballe,22006,22
CRS3035RES1000mN2900000E3395000,Lamballe,22006,22
CRS3035RES1000mN2900000E3396000,Lamballe,22006,22
CRS3035RES1000mN2900000E3397000,Lamballe,22006,22
CRS3035RES1000mN2900000E3430000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2900000E3431000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2900000E3434000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2900000E3435000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2900000E3437000,Saint-Malo-2,35026,35
CRS3035RES1000mN2900000E3441000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3442000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3443000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3446000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3447000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3450000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3451000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3452000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3453000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3454000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3455000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3456000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3457000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3460000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3461000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3462000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3463000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2900000E3490000,Pontorson,50019,50
CRS3035RES1000mN2900000E3491000,Pontorson,50019,50
CRS3035RES1000mN2900000E3492000,Pontorson,50019,50
CRS3035RES1000mN2900000E3493000,Pontorson,50019,50
CRS3035RES1000mN2900000E3496000,Pontorson,50019,50
CRS3035RES1000mN2900000E3497000,Pontorson,50019,50
CRS3035RES1000mN2900000E3540000,Flers-1,61013,61
CRS3035RES1000mN2900000E3541000,Flers-1,61013,61
CRS3035RES1000mN2900000E3542000,Flers-1,61013,61
CRS3035RES1000mN2900000E3543000,Flers-1,61013,61
CRS3035RES1000mN2900000E3544000,Flers-1,61013,61
CRS3035RES1000mN2900000E3545000,Flers-1,61013,61
CRS3035RES1000mN2900000E3546000,Ferté-Macé,61012,61
CRS3035RES1000mN2900000E3547000,Ferté-Macé,61012,61
CRS3035RES1000mN2900000E3548000,Ferté-Macé,61012,61
CRS3035RES1000mN2900000E3549000,Ferté-Macé,61012,61
CRS3035RES1000mN2900000E3551000,Ferté-Macé,61012,61
CRS3035RES1000mN2900000E3595000,Argentan-2,61005,61
CRS3035RES1000mN2900000E3666000,Verneuil-sur-Avre,27022,27
CRS3035RES1000mN2900000E3667000,Verneuil-sur-Avre,27022,27
CRS3035RES1000mN2900000E3702000,Anet,28001,28
CRS3035RES1000mN2900000E3703000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2900000E3716000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2900000E3718000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2900000E3720000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2900000E3724000,Aubergenville,78001,78
CRS3035RES1000mN2900000E3725000,Aubergenville,78001,78
CRS3035RES1000mN2900000E3729000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2900000E3732000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2900000E3733000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2900000E3734000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2900000E3735000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2900000E3736000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2900000E3737000,Poissy,78013,78
CRS3035RES1000mN2900000E3738000,Poissy,78013,78
CRS3035RES1000mN2900000E3739000,Poissy,78013,78
CRS3035RES1000mN2900000E3748000,Sartrouville,78017,78
CRS3035RES1000mN2900000E3749000,Sartrouville,78017,78
CRS3035RES1000mN2900000E3750000,Sartrouville,78017,78
CRS3035RES1000mN2900000E3751000,Argenteuil-3,95003,95
CRS3035RES1000mN2900000E3752000,Argenteuil-3,95003,95
CRS3035RES1000mN2900000E3753000,Argenteuil-2,95002,95
CRS3035RES1000mN2900000E3755000,Argenteuil-2,95002,95
CRS3035RES1000mN2900000E3756000,Argenteuil-2,95002,95
CRS3035RES1000mN2900000E3757000,Saint-Ouen,93018,93
CRS3035RES1000mN2900000E3758000,Saint-Ouen,93018,93
CRS3035RES1000mN2900000E3759000,Épinay-sur-Seine,93009,93
CRS3035RES1000mN2900000E3760000,Épinay-sur-Seine,93009,93
CRS3035RES1000mN2900000E3761000,Épinay-sur-Seine,93009,93
CRS3035RES1000mN2900000E3762000,Épinay-sur-Seine,93009,93
CRS3035RES1000mN2900000E3763000,Saint-Denis-2,93017,93
CRS3035RES1000mN2900000E3764000,Saint-Denis-2,93017,93
CRS3035RES1000mN2900000E3765000,Saint-Denis-2,93017,93
CRS3035RES1000mN2900000E3766000,Garges-lès-Gonesse,95011,95
CRS3035RES1000mN2900000E3778000,Mitry-Mory,77012,77
CRS3035RES1000mN2900000E3812000,Ferté-sous-Jouarre,77006,77
CRS3035RES1000mN2900000E3813000,Ferté-sous-Jouarre,77006,77
CRS3035RES1000mN2900000E3829000,Essômes-sur-Marne,02004,02
CRS3035RES1000mN2900000E3830000,Essômes-sur-Marne,02004,02
CRS3035RES1000mN2900000E3837000,Essômes-sur-Marne,02004,02
CRS3035RES1000mN2900000E3952000,Argonne Suippe et Vesle,51001,51
CRS3035RES1000mN2900000E3986000,Verdun-2,55017,55
CRS3035RES1000mN2900000E3987000,Verdun-2,55017,55
CRS3035RES1000mN2900000E4001000,Étain,55009,55
CRS3035RES1000mN2900000E4002000,Étain,55009,55
CRS3035RES1000mN2900000E4017000,Jarny,54004,54
CRS3035RES1000mN2900000E4020000,Jarny,54004,54
CRS3035RES1000mN2900000E4046000,Pays Messin,57016,57
CRS3035RES1000mN2900000E4047000,Pays Messin,57016,57
CRS3035RES1000mN2900000E4070000,Boulay-Moselle,57003,57
CRS3035RES1000mN2900000E4071000,Boulay-Moselle,57003,57
CRS3035RES1000mN2900000E4072000,Boulay-Moselle,57003,57
CRS3035RES1000mN2900000E4073000,Boulay-Moselle,57003,57
CRS3035RES1000mN2900000E4074000,Boulay-Moselle,57003,57
CRS3035RES1000mN2900000E4075000,Boulay-Moselle,57003,57
CRS3035RES1000mN2900000E4078000,Saint-Avold,57019,57
CRS3035RES1000mN2900000E4091000,Forbach,57008,57
CRS3035RES1000mN2900000E4092000,Forbach,57008,57
CRS3035RES1000mN2900000E4093000,Forbach,57008,57
CRS3035RES1000mN2900000E4094000,Forbach,57008,57
CRS3035RES1000mN2900000E4095000,Forbach,57008,57
CRS3035RES1000mN2900000E4098000,Stiring-Wendel,57025,57
CRS3035RES1000mN2900000E4099000,Stiring-Wendel,57025,57
CRS3035RES1000mN2900000E4100000,Stiring-Wendel,57025,57
CRS3035RES1000mN2900000E4101000,Stiring-Wendel,57025,57
CRS3035RES1000mN2900000E4102000,Stiring-Wendel,57025,57
CRS3035RES1000mN2900000E4103000,Stiring-Wendel,57025,57
CRS3035RES1000mN2901000E3246000,Crozon,29009,29
CRS3035RES1000mN2901000E3247000,Crozon,29009,29
CRS3035RES1000mN2901000E3252000,Crozon,29009,29
CRS3035RES1000mN2901000E3253000,Crozon,29009,29
CRS3035RES1000mN2901000E3270000,Pont-de-Buis-lès-Quimerch,29021,29
CRS3035RES1000mN2901000E3271000,Pont-de-Buis-lès-Quimerch,29021,29
CRS3035RES1000mN2901000E3332000,Callac,22003,22
CRS3035RES1000mN2901000E3333000,Callac,22003,22
CRS3035RES1000mN2901000E3374000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3375000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3376000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3377000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3378000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3379000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3380000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3381000,Ploufragan,22021,22
CRS3035RES1000mN2901000E3382000,Trégueux,22026,22
CRS3035RES1000mN2901000E3383000,Saint-Brieuc-2,22025,22
CRS3035RES1000mN2901000E3384000,Trégueux,22026,22
CRS3035RES1000mN2901000E3385000,Trégueux,22026,22
CRS3035RES1000mN2901000E3386000,Trégueux,22026,22
CRS3035RES1000mN2901000E3387000,Trégueux,22026,22
CRS3035RES1000mN2901000E3390000,Trégueux,22026,22
CRS3035RES1000mN2901000E3391000,Trégueux,22026,22
CRS3035RES1000mN2901000E3392000,Trégueux,22026,22
CRS3035RES1000mN2901000E3393000,Trégueux,22026,22
CRS3035RES1000mN2901000E3394000,Lamballe,22006,22
CRS3035RES1000mN2901000E3395000,Lamballe,22006,22
CRS3035RES1000mN2901000E3396000,Pléneuf-Val-André,22017,22
CRS3035RES1000mN2901000E3397000,Pléneuf-Val-André,22017,22
CRS3035RES1000mN2901000E3430000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2901000E3431000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2901000E3434000,Saint-Malo-2,35026,35
CRS3035RES1000mN2901000E3435000,Saint-Malo-2,35026,35
CRS3035RES1000mN2901000E3436000,Saint-Malo-2,35026,35
CRS3035RES1000mN2901000E3437000,Saint-Malo-2,35026,35
CRS3035RES1000mN2901000E3442000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3443000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3446000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3447000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3450000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3451000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3452000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3453000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3454000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3455000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2901000E3456000,,,na
CRS3035RES1000mN2901000E3457000,,,na
CRS3035RES1000mN2901000E3460000,,,na
CRS3035RES1000mN2901000E3461000,,,na
CRS3035RES1000mN2901000E3462000,,,na
CRS3035RES1000mN2901000E3463000,,,na
CRS3035RES1000mN2901000E3490000,Isigny-le-Buat,50015,50
CRS3035RES1000mN2901000E3491000,Pontorson,50019,50
CRS3035RES1000mN2901000E3492000,Pontorson,50019,50
CRS3035RES1000mN2901000E3493000,Pontorson,50019,50
CRS3035RES1000mN2901000E3496000,Pontorson,50019,50
CRS3035RES1000mN2901000E3497000,Pontorson,50019,50
CRS3035RES1000mN2901000E3540000,Domfront,61011,61
CRS3035RES1000mN2901000E3541000,Flers-1,61013,61
CRS3035RES1000mN2901000E3542000,Flers-1,61013,61
CRS3035RES1000mN2901000E3543000,Flers-1,61013,61
CRS3035RES1000mN2901000E3544000,Flers-1,61013,61
CRS3035RES1000mN2901000E3545000,Flers-1,61013,61
CRS3035RES1000mN2901000E3546000,Flers-1,61013,61
CRS3035RES1000mN2901000E3547000,Flers-2,61014,61
CRS3035RES1000mN2901000E3548000,Flers-2,61014,61
CRS3035RES1000mN2901000E3549000,Flers-2,61014,61
CRS3035RES1000mN2901000E3550000,Ferté-Macé,61012,61
CRS3035RES1000mN2901000E3551000,Ferté-Macé,61012,61
CRS3035RES1000mN2901000E3666000,Verneuil-sur-Avre,27022,27
CRS3035RES1000mN2901000E3667000,Verneuil-sur-Avre,27022,27
CRS3035RES1000mN2901000E3688000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2901000E3689000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2901000E3702000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2901000E3703000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2901000E3718000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2901000E3719000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2901000E3720000,Limay,78007,78
CRS3035RES1000mN2901000E3724000,Aubergenville,78001,78
CRS3035RES1000mN2901000E3725000,Aubergenville,78001,78
CRS3035RES1000mN2901000E3732000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2901000E3733000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2901000E3734000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2901000E3735000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2901000E3736000,Poissy,78013,78
CRS3035RES1000mN2901000E3737000,Poissy,78013,78
CRS3035RES1000mN2901000E3738000,Poissy,78013,78
CRS3035RES1000mN2901000E3748000,Sartrouville,78017,78
CRS3035RES1000mN2901000E3749000,Sartrouville,78017,78
CRS3035RES1000mN2901000E3750000,Franconville,95010,95
CRS3035RES1000mN2901000E3751000,Argenteuil-2,95002,95
CRS3035RES1000mN2901000E3752000,Argenteuil-2,95002,95
CRS3035RES1000mN2901000E3753000,Argenteuil-1,95001,95
CRS3035RES1000mN2901000E3754000,Argenteuil-1,95001,95
CRS3035RES1000mN2901000E3755000,Argenteuil-2,95002,95
CRS3035RES1000mN2901000E3758000,Saint-Ouen,93018,93
CRS3035RES1000mN2901000E3759000,Deuil-la-Barre,95006,95
CRS3035RES1000mN2901000E3760000,Deuil-la-Barre,95006,95
CRS3035RES1000mN2901000E3761000,Épinay-sur-Seine,93009,93
CRS3035RES1000mN2901000E3762000,Épinay-sur-Seine,93009,93
CRS3035RES1000mN2901000E3763000,Épinay-sur-Seine,93009,93
CRS3035RES1000mN2901000E3765000,Garges-lès-Gonesse,95011,95
CRS3035RES1000mN2901000E3767000,Villiers-le-Bel,95021,95
CRS3035RES1000mN2901000E3788000,Claye-Souilly,77003,77
CRS3035RES1000mN2901000E3794000,Claye-Souilly,77003,77
CRS3035RES1000mN2901000E3812000,Ferté-sous-Jouarre,77006,77
CRS3035RES1000mN2901000E3815000,Ferté-sous-Jouarre,77006,77
CRS3035RES1000mN2901000E3830000,Essômes-sur-Marne,02004,02
CRS3035RES1000mN2901000E3836000,Essômes-sur-Marne,02004,02
CRS3035RES1000mN2901000E3837000,Essômes-sur-Marne,02004,02
CRS3035RES1000mN2901000E3893000,Épernay-1,51007,51
CRS3035RES1000mN2901000E3894000,Épernay-1,51007,51
CRS3035RES1000mN2901000E3895000,Épernay-1,51007,51
CRS3035RES1000mN2901000E3983000,Verdun-2,55017,55
CRS3035RES1000mN2901000E3987000,Verdun-2,55017,55
CRS3035RES1000mN2901000E4017000,Jarny,54004,54
CRS3035RES1000mN2901000E4020000,Jarny,54004,54
CRS3035RES1000mN2901000E4021000,Jarny,54004,54
CRS3035RES1000mN2901000E4046000,Pays Messin,57016,57
CRS3035RES1000mN2901000E4074000,Boulay-Moselle,57003,57
CRS3035RES1000mN2901000E4075000,Boulay-Moselle,57003,57
CRS3035RES1000mN2901000E4078000,Saint-Avold,57019,57
CRS3035RES1000mN2901000E4079000,Saint-Avold,57019,57
CRS3035RES1000mN2901000E4092000,Forbach,57008,57
CRS3035RES1000mN2901000E4093000,Forbach,57008,57
CRS3035RES1000mN2901000E4094000,Forbach,57008,57
CRS3035RES1000mN2901000E4095000,Forbach,57008,57
CRS3035RES1000mN2901000E4099000,Stiring-Wendel,57025,57
CRS3035RES1000mN2901000E4100000,Stiring-Wendel,57025,57
CRS3035RES1000mN2901000E4101000,Stiring-Wendel,57025,57
CRS3035RES1000mN2901000E4102000,Stiring-Wendel,57025,57
CRS3035RES1000mN2901000E4103000,Stiring-Wendel,57025,57
CRS3035RES1000mN2902000E3244000,Crozon,29009,29
CRS3035RES1000mN2902000E3245000,Crozon,29009,29
CRS3035RES1000mN2902000E3246000,Crozon,29009,29
CRS3035RES1000mN2902000E3247000,Crozon,29009,29
CRS3035RES1000mN2902000E3250000,Crozon,29009,29
CRS3035RES1000mN2902000E3251000,Crozon,29009,29
CRS3035RES1000mN2902000E3254000,,,na
CRS3035RES1000mN2902000E3255000,Crozon,29009,29
CRS3035RES1000mN2902000E3270000,Pont-de-Buis-lès-Quimerch,29021,29
CRS3035RES1000mN2902000E3271000,Pont-de-Buis-lès-Quimerch,29021,29
CRS3035RES1000mN2902000E3278000,Pont-de-Buis-lès-Quimerch,29021,29
CRS3035RES1000mN2902000E3279000,Pont-de-Buis-lès-Quimerch,29021,29
CRS3035RES1000mN2902000E3376000,Ploufragan,22021,22
CRS3035RES1000mN2902000E3377000,Ploufragan,22021,22
CRS3035RES1000mN2902000E3378000,Ploufragan,22021,22
CRS3035RES1000mN2902000E3379000,Ploufragan,22021,22
CRS3035RES1000mN2902000E3380000,Ploufragan,22021,22
CRS3035RES1000mN2902000E3381000,Ploufragan,22021,22
CRS3035RES1000mN2902000E3382000,Saint-Brieuc-1,22024,22
CRS3035RES1000mN2902000E3383000,Saint-Brieuc-2,22025,22
CRS3035RES1000mN2902000E3384000,Saint-Brieuc-2,22025,22
CRS3035RES1000mN2902000E3385000,Trégueux,22026,22
CRS3035RES1000mN2902000E3386000,Trégueux,22026,22
CRS3035RES1000mN2902000E3387000,Trégueux,22026,22
CRS3035RES1000mN2902000E3389000,Trégueux,22026,22
CRS3035RES1000mN2902000E3404000,Pléneuf-Val-André,22017,22
CRS3035RES1000mN2902000E3405000,Lamballe,22006,22
CRS3035RES1000mN2902000E3424000,Plancoët,22014,22
CRS3035RES1000mN2902000E3425000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2902000E3428000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2902000E3429000,Pleslin-Trigavou,22019,22
CRS3035RES1000mN2902000E3436000,Saint-Malo-2,35026,35
CRS3035RES1000mN2902000E3437000,Saint-Malo-2,35026,35
CRS3035RES1000mN2902000E3438000,Saint-Malo-2,35026,35
CRS3035RES1000mN2902000E3439000,,,na
CRS3035RES1000mN2902000E3442000,,,na
CRS3035RES1000mN2902000E3443000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2902000E3448000,Saint-Malo-1,35025,35
CRS3035RES1000mN2902000E3452000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2902000E3453000,Dol-de-Bretagne,35007,35
CRS3035RES1000mN2902000E3486000,Pontorson,50019,50
CRS3035RES1000mN2902000E3487000,Pontorson,50019,50
CRS3035RES1000mN2902000E3488000,Isigny-le-Buat,50015,50
CRS3035RES1000mN2902000E3489000,Isigny-le-Buat,50015,50
CRS3035RES1000mN2902000E3490000,Isigny-le-Buat,50015,50
CRS3035RES1000mN2902000E3491000,Isigny-le-Buat,50015,50
CRS3035RES1000mN2902000E3494000,Pontorson,50019,50
CRS3035RES1000mN2902000E3495000,Pontorson,50019,50
CRS3035RES1000mN2902000E3496000,Pontorson,50019,50
CRS3035RES1000mN2902000E3497000,Pontorson,50019,50
CRS3035RES1000mN2902000E3500000,Isigny-le-Buat,50015,50
CRS3035RES1000mN2902000E3501000,Isigny-le-Buat,50015,50
CRS3035RES1000mN2902000E3538000,Domfront,61011,61
CRS3035RES1000mN2902000E3539000,Domfront,61011,61
CRS3035RES1000mN2902000E3542000,Flers-1,61013,61
CRS3035RES1000mN2902000E3543000,Flers-1,61013,61
CRS3035RES1000mN2902000E3544000,Flers-1,61013,61
CRS3035RES1000mN2902000E3545000,Flers-1,61013,61
CRS3035RES1000mN2902000E3546000,Flers-1,61013,61
CRS3035RES1000mN2902000E3547000,Flers-2,61014,61
CRS3035RES1000mN2902000E3550000,Flers-2,61014,61
CRS3035RES1000mN2902000E3551000,Flers-2,61014,61
CRS3035RES1000mN2902000E3676000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3677000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3680000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3687000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3690000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3691000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3694000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3695000,Saint-André-de-l'Eure,27020,27
CRS3035RES1000mN2902000E3705000,Bonnières-sur-Seine,78002,78
CRS3035RES1000mN2902000E3720000,Limay,78007,78
CRS3035RES1000mN2902000E3724000,Aubergenville,78001,78
CRS3035RES1000mN2902000E3725000,Aubergenville,78001,78
CRS3035RES1000mN2902000E3726000,Aubergenville,78001,78
CRS3035RES1000mN2902000E3734000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2902000E3735000,Verneuil-sur-Seine,78019,78
CRS3035RES1000mN2902000E3738000,Poissy,78013,78
CRS3035RES1000mN2902000E3739000,Poissy,78013,78
CRS3035RES1000mN2902000E3748000,Sartrouville,78017,78
CRS3035RES1000mN2902000E3749000,Herblay,95013,95
CRS3035RES1000mN2902000E3751000,Franconville,95010,95
CRS3035RES1000mN2902000E3752000,Argenteuil-1,95001,95
CRS3035RES1000mN2902000E3753000,Argenteuil-1,95001,95
CRS3035RES1000mN2902000E3754000,Argenteuil-1,95001,95
CRS3035RES1000mN2902000E3755000,Argenteuil-1,95001,95
CRS3035RES1000mN2902000E3758000,Montmorency,95015,95
CRS3035RES1000mN2902000E3760000,Deuil-la-Barre,95006,95
CRS3035RES1000mN2902000E3761000,Deuil-la-Barre,95006,95
CRS3035RES1000mN2902000E3762000,Deuil-la-Barre,95006,95
CRS3035RES1000mN2902000E3765000,Garges-lès-Gonesse,95011,95
CRS3035RES1000mN2902000E3766000,Garges-lès-Gonesse,95011,95
CRS3035RES1000mN2902000E3767000,Garges-lès-Gonesse,95011,95
CRS3035RES1000mN2902000E3768000,Villiers-le-Bel,95021,95
CRS3035RES1000mN2902000E3769000,Villiers-le-Bel,95021,95
CRS3035RES1000mN2902000E3776000,Tremblay-en-France,93020,93
CRS3035RES1000mN2902000E3784000,Mitry-Mory,77012,77
CRS3035RES1000mN2902000E3785000,Mitry-Mory,77012,77
CRS3035RES1000mN2902000E3788000,Mitry-Mory,77012,77
CRS3035RES1000mN2902000E3792000,Claye-Souilly,77003,77
CRS3035RES1000mN2902000E3793000,Claye-Souilly,77003,77
CRS3035RES1000mN2902000E3794000,Claye-Souilly,77003,77
CRS3035RES1000mN2902000E3812000,Ferté-sous-Jouarre,77006,77
CRS3035RES1000mN2902000E3814000,Ferté-sous-Jouarre,77006,77
CRS3035RES1000mN2902000E3837000,Château-Thierry,02002,02
CRS3035RES1000mN2902000E3839000,Château-Thierry,02002,02
CRS3035RES1000mN2902000E3840000,Château-Thierry,02002,02
CRS3035RES1000mN2902000E3841000,Château-Thierry,02002,02
CRS3035RES1000mN2902000E3842000,Château-Thierry,02002,02
CRS3035RES1000mN2902000E3843000,Château-Thierry,02002,02
CRS3035RES1000mN2902000E3851000,Essômes-sur-Marne,02004,02
CRS3035RES1000mN2902000E3874000,Dormans-Paysages de Champagne,51006,51
CRS3035RES1000mN2902000E3893000,Épernay-1,51007,51
CRS3035RES1000mN2902000E3894000,Épernay-1,51007,51
CRS3035RES1000mN2902000E3895000,Épernay-1,51007,51
CRS3035RES1000mN2902000E3946000,Argonne Suippe et Vesle,51001,51
CRS3035RES1000mN2902000E3984000,Verdun-2,55017,55
CRS3035RES1000mN2902000E3985000,Verdun-2,55017,55
CRS3035RES1000mN2902000E3986000,Verdun-2,55017,55
CRS3035RES1000mN2902000E3987000,Verdun-2,55017,55
CRS3035RES1000mN2902000E4002000,Étain,55009,55
CRS3035RES1000mN2902000E4018000,Jarny,54004,54
CRS3035RES1000mN2902000E4019000,Jarny,54004,54
CRS3035RES1000mN2902000E4021000,Jarny,54004,54
CRS3035RES1000mN2902000E4023000,Jarny,54004,54
CRS3035RES1000mN2902000E4029000,Jarny,54004,54
CRS3035RES1000mN2902000E4031000,Rombas,57018,57
CRS3035RES1000mN2902000E4042000,Sillon Mosellan,57024,57
CRS3035RES1000mN2902000E4052000,Pays Messin,57016,57
CRS3035RES1000mN2902000E4074000,Boulay-Moselle,57003,57
CRS3035RES1000mN2902000E4075000,Boulay-Moselle,57003,57
CRS3035RES1000mN2902000E4076000,Boulay-Moselle,57003,57
CRS3035RES1000mN2902000E4077000,Boulay-Moselle,57003,57
CRS3035RES1000mN2902000E4078000,Boulay-Moselle,57003,57
CRS3035RES1000mN2902000E4079000,Saint-Avold,57019,57
CRS3035RES1000mN2902000E4091000,,,na
CRS3035RES1000mN2902000E4092000,Forbach,57008,57
CRS3035RES1000mN2902000E4093000,Forbach,57008,57
CRS3035RES1000mN2902000E4094000,Forbach,57008,57
CRS3035RES1000mN2902000E4095000,Forbach,57008,57
CRS3035RES1000mN2902000E4096000,Forbach,57008,57
CRS3035RES1000mN2902000E4097000,Stiring-Wendel,57025,57
CRS3035RES1000mN2902000E4098000,Stiring-Wendel,57025,57
CRS3035RES1000mN2902000E4099000,Stiring-Wendel,57025,57
CRS3035RES1000mN2902000E4100000,Stiring-Wendel,57025,57
CRS3035RES1000mN2903000E3244000,Crozon,29009,29
CRS3035RES1000mN2903000E3247000,,,na
