idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES1000mN2161000E4274000,1000,654,302.2,65.8,123,16.9,163.1,38.1,14049907.7,29006.1,177,125.2,12.8,24.1,137.9,117.9,9.5,0,38.1,11.2,52.4,66.5,38.8,124.8,130.9,65,104,22.3,0
CRS3035RES1000mN2161000E4275000,1000,702,303.9,41,100.1,12.1,192,41,16016352.7,28124.9,161.9,142,1,13,66,217.9,6,0,34.1,14.5,42,66.9,49.6,118.9,186,89.9,74.1,25,1
CRS3035RES1000mN2161000E4281000,1000,371,195,41,84,7,132,28,8626310.5,14307,28,167,0,4,89,100,2,0,8,8,10.5,19,27.5,40,70,80,88,20,0
CRS3035RES1000mN2161000E4282000,1000,125.5,64,14,29,3,37,7,2719769.9,4453,3,61,0,18,36,9,1,0,3,0,11,13.5,4,13,27,20,29,5,0
CRS3035RES1000mN2162000E4229000,1000,53,28,10.9,12,0,9.9,2.9,835922.7,1510.9,21.9,6.1,11.1,0,9.9,7,0,0,5,0,1.9,2.9,1,10.1,10,7,10,5.1,0
CRS3035RES1000mN2162000E4281000,1000,130.5,61,5.9,16,2,44,10.9,3409343.8,6525.1,17,44,1,3,47,10,0,0,1,4.9,2,9.9,6,8.6,30,16.1,33,19,0
CRS3035RES1000mN2162000E4282000,1000,29.5,14,0,5,0,11,3,784785.1,1301,4,10,0,5.9,6.1,2,0,0,0.9,1,1,4.5,2,1,7,4,7,1.1,0
CRS3035RES1000mN2163000E4228000,1000,86,52,17.1,27.1,0,30,11.1,1650436.5,3971.1,33,19,22.1,3.9,4,17.1,4.9,0,2.5,1.9,4,6.6,3.9,15.9,15.1,11.2,13.9,11,0
CRS3035RES1000mN2163000E4229000,1000,197,92,16.9,36,2.9,54.1,17,4159154.2,7750,40.9,51.1,31,0.9,31.1,20,9,13,13.1,2.9,9.9,20.1,10,39.9,38,19,33.2,10.9,0
CRS3035RES1000mN2164000E4224000,1000,254.5,126.1,22.9,49,4.9,75,11.1,5971834.7,12331.1,54,72.1,19,6,59.1,41.1,0.9,19,7.9,3,7.9,9.9,21.5,31,44,46,59.2,24.1,0
CRS3035RES1000mN2164000E4225000,1000,140.5,79,13,36,2,52,6,3474161.6,6771,48,31,52,3,9,15,0,0,1,0,3.5,4,7,17,24,17,45,22,0
CRS3035RES1000mN2164000E4273000,1000,200,79.2,12,16,4,67,8.9,4642004.3,8123,9.2,70,1,2,44,31.2,1,0,5.8,2.9,9.1,20.9,3,27.2,44.1,30.1,42.9,13,1
CRS3035RES1000mN2164000E4274000,1000,198,84.1,12,27.9,6,44.9,9.8,4700127.7,8283.8,31.2,52.9,4.1,1,15.9,63.1,0,0,8,4.1,11.6,24,12.8,33.9,50.9,28.8,21,2.9,0
CRS3035RES1000mN2164000E4275000,1000,304.5,109,6,12,10,88.9,7,7553550,12214,11.1,97.9,4,2,0,103,0,0,8,2.5,12.9,30.1,29.9,37.9,84,64,30.1,5.1,0
CRS3035RES1000mN2165000E4224000,1000,26,14,6.1,4.1,0,12,2.8,487350.7,1635.9,2.8,11.2,0,1.8,5.1,6.1,1,0,0,0,0.9,1.8,1,3.1,5.2,4.1,7.8,2.1,0
CRS3035RES1000mN2165000E4225000,1000,39,15,3.9,3.9,2.1,7.9,3,971355.6,1671,6,9,1.9,2.1,7.8,2.1,1.1,0,1.1,0,0,2.1,7.8,3,7,3.9,12,2.1,0
CRS3035RES1000mN2165000E4273000,1000,219,95.9,13,30.1,4.1,66,12,5039278.4,9426,41,54.9,9,2,38.9,46,0,0,7,2.9,9,28,14,25,58,30,34.1,10,1
CRS3035RES1000mN2165000E4274000,1000,537.5,258,28,99.9,13.1,165.1,33.9,12355902.3,21696,154.7,103.3,9,9.1,55.9,183,1,0,12.9,13,33.9,40.9,30.6,87,132.1,88.1,83.1,15,0.9
CRS3035RES1000mN2165000E4275000,1000,42.5,15,5,4.1,3,6.9,3,772768.9,1396,9.1,5.9,0,1.9,5,8.1,0,0,2.6,0,3.1,6.9,6.9,5,12.9,4.1,1,0,0
CRS3035RES1000mN2167000E4272000,1000,35.5,13,3,3,1,10,4,803041.2,1274,3.2,9.8,0.9,0,2,10.1,0,0,0,0.5,3,5.5,3.6,3,8,5,5,0.9,1
CRS3035RES1000mN2167000E4273000,1000,134,51,8,9,2,38,9,3069970.1,5132,6,45,0,0,27,24,0,0,7,3,9,16.5,9.5,22,36,12,19,0,0
CRS3035RES1000mN2168000E4232000,1000,53,24,5.1,11,1,18,1,1157460.9,2130.2,8.1,15.9,7.2,0.9,10.1,5.8,0,0,0.9,0,0.9,9.1,3,1.9,15.9,7.1,12,2.2,0
CRS3035RES1000mN2168000E4233000,1000,208,97.1,13.1,31.1,3.2,72.2,10.9,4956239.4,9087.2,46.2,50.9,4,1,18.9,67.1,6.1,0,2.8,2.9,3.1,18.1,18.8,27.1,41.1,39,40.1,15,0
CRS3035RES1000mN2168000E4234000,1000,276,138,19.2,54,4,95.9,16.9,6717515.4,13903.1,58,80,36.9,4.2,34.9,58,4,0,10.9,2.4,8.9,16.8,11.9,33.1,55.1,50,67.9,19,0
CRS3035RES1000mN2168000E4235000,1000,222,105.2,30.2,41.1,2,67,11.3,4528103.8,9171,60.2,45,15.7,5.1,22.9,59.1,2.4,0,6,4.5,16.5,22.2,12,26.3,57.9,24.9,38.9,12.8,0
CRS3035RES1000mN2169000E4232000,1000,620.5,297.1,54.9,112,5,146.2,32.1,13365264.6,21713.1,259.8,37.3,5.2,9,65.9,211.1,5.9,0,31,6.5,38.5,44,35.5,108.1,136.9,81,101,37,1
CRS3035RES1000mN2169000E4233000,1000,687,311.9,72.7,108,18.9,103,55,13352140,24838.1,241.8,70.1,9.6,24,107.1,157.3,13.9,71,21,14,43.1,74.8,37,94.9,144.8,97,109.1,51.3,0
CRS3035RES1000mN2169000E4234000,1000,775.5,364,59.8,124.9,13,253.9,34,18626137.8,37146.9,146,218,4,1.9,127,216.1,15,0,25,7.9,38.6,46,41,83.8,143.9,119.1,199.1,71.1,0
CRS3035RES1000mN2169000E4235000,1000,58,26,8,9,3,7,7,1032209.5,2117,17.1,8.9,1,1,3,21,0,0,0,0,5.5,10.5,4.9,4,19.1,7,5,2,0
CRS3035RES1000mN2169000E4268000,1000,144,75,18.1,33,3,40,9,2859085.4,5468.9,45.9,29.1,36,2,25.9,9.1,2,6,5,1.9,6.8,7.8,8,12,28.1,29.1,33.1,12.2,0
CRS3035RES1000mN2170000E4232000,1000,150.5,83,14,44,3,41,7,3275257.8,6407.1,69.9,13.1,1,9,26.9,44.1,2,0,2,1,4,16,5,30.4,30,20,32,10.1,0
CRS3035RES1000mN2170000E4233000,1000,1596,864,217,436,34,325.1,100,31623324.2,55777,814,50,173,149,171.1,339.9,31,40,59,24.5,78.8,104,81.4,275,317,203.1,300,150.2,3
CRS3035RES1000mN2170000E4234000,1000,223.5,106,23,38.1,5,60,7,5677439.8,10011,72,34,6,17,41,40,2,0,5,5,13.5,11,14,34.1,38,23,52.9,27,0
CRS3035RES1000mN2170000E4235000,1000,265.5,123,28,43,6,62,12,5842079.8,11022.1,71,52,1,1,53,66,2,0,5,3,14.5,23,11.9,33.1,62,44,54,15,0
CRS3035RES1000mN2170000E4274000,1000,898,394.1,53.1,113.1,19,241,60,20676029.1,35785,173,221.1,4,1,247,142.1,0,75,22,21.5,52.1,64.5,43,118,181.1,134.9,193.9,67,0
CRS3035RES1000mN2171000E4274000,1000,970.5,424,72.1,150,14,238.2,67.9,21323944.5,36924,215,209,1.1,6.1,76.8,318,22,57,51.6,27.8,80.1,86,60,193,221.8,106.1,105.1,38.1,0.9
CRS3035RES1000mN2171000E4275000,1000,76,29,6.1,8,0.9,22.1,2.9,1486355.5,2632.8,14,15,0.9,3.1,14.1,9.9,1,0,0.9,0.9,0.9,7,6.1,8.9,15.1,7.1,19.2,9.9,0
CRS3035RES1000mN2172000E4272000,1000,218,109.9,14,44.1,2,79.1,11.9,5699706,8593,46.8,63.1,47.9,5.9,25.9,30.2,0,0,3,2,8.9,16.1,14.1,29.9,52,36.9,40,15.1,0
CRS3035RES1000mN2172000E4273000,1000,494.5,201.1,23,50,10.1,134.1,25.1,12587597.4,21787.9,57.1,144,1,1,69.1,130,0,0,12.9,9.5,30.1,46.5,31.5,67.9,120.1,77.1,84.9,14,0
CRS3035RES1000mN2172000E4274000,1000,997,438.2,60.1,143.1,25.1,257.1,68.9,23308827.8,40067.1,210.1,228.1,2,34,88,308.2,6,40,28.5,22.6,58.6,96.5,63,142.8,224.9,167.1,140,53,0
CRS3035RES1000mN2172000E4275000,1000,99,44,12.9,19.1,3.1,23.9,2.9,1967344.1,4236.9,21.1,22.9,4,7,22.8,10.2,0,0,0,0,2.4,13.6,7,9.1,18.9,16,27,5,0
CRS3035RES1000mN2173000E4273000,1000,514.5,200,15,40,11.9,175.8,24.9,12822723.2,21001,24.9,175.1,7,4.9,89.1,95.9,3.1,0,10.5,6.4,28,43.6,41.8,65,119.9,91.2,81.1,26.1,0.9
CRS3035RES1000mN2173000E4274000,1000,1365.5,686.1,140,323,25.9,201.1,101,26928069.7,45519.9,575.2,110.9,4.1,1,170.9,509.1,1,192.9,58.8,38,87.5,106.1,98.8,282,303.2,180.1,169.1,39.9,2
CRS3035RES1000mN2173000E4275000,1000,103,54.8,12.9,27,2,28.9,7,2176265.4,4135,49.9,4.9,1.1,4.9,43.9,4.9,0,0,6,2,3.6,8.4,2,12.9,15.9,15.1,29.9,7.2,0
CRS3035RES1000mN2174000E4274000,1000,5354.5,2743,818,1220,98,406,490.9,92446125.9,188141.1,2697,46,35.9,585,1717,383.1,22,1938,158.5,95.8,274.4,440,276.6,668,1145,867.1,1007.1,413,9
CRS3035RES1000mN2174000E4275000,1000,933,488,119,228,20,154,80,17613875.4,33868,481.1,6.9,46,136.1,162.9,143,0,199,47,15,53.6,63.4,39.9,132,186.1,144,169,83,0
CRS3035RES1000mN2175000E4274000,1000,3375,1734,397,803,64,600,256,67143044.7,122256,1609.9,124.1,29,403.1,725,567.9,9,705.1,139.5,85.5,196,238.1,154,606,681,483,598,187.9,6
CRS3035RES1000mN2175000E4275000,1000,2254,1187,269,577,42,488,170,44226914.4,80647,1136,51,54,490,326,315,2,284,82,38,118.9,187,131,321,467,296,396,215.1,2
CRS3035RES1000mN2176000E4274000,1000,1316,592.1,100.1,195.9,29.1,276,87.1,31097533.3,55743.1,405.9,186.2,24,15.9,345.2,205.9,1.1,224,45.2,17,101.2,126.5,75.6,172.9,312,202.8,209.8,53,0
CRS3035RES1000mN2176000E4275000,1000,4950,2615.9,561.9,1248,84,1453,320.1,111180246.2,183849,2527,88.9,1561.9,428,208,416,2,37,169.4,74.5,233.4,349,237.6,743,1033,736.1,943,420,11
CRS3035RES1000mN2177000E4274000,1000,803.5,380.2,54.1,144.1,12.9,207.9,52.3,20602050.2,31767.1,291.2,89,67,23.2,47.8,242.2,0,0,19.9,15,55.8,77.1,49.3,122.7,192.2,104.8,124.7,42,0
CRS3035RES1000mN2177000E4275000,1000,6636,3601,612,1727,62,1827,538,163241946.8,286240,3478,123,1562,820,290,922,7,350,185.5,113,274.5,483.5,351,902.5,1331,1005,1278,705,7
CRS3035RES1000mN2178000E3754000,1000,1447.5,759,132,347,23,361.9,92,29219972.3,59703.1,484,275,147,154,216.1,241.9,0,103,34,37.6,78.4,87.5,76,193,249,194,352,146,0
CRS3035RES1000mN2178000E3755000,1000,997.5,583,101,292,4,362,43,23269989.9,47584,320,263,163,118,132,170,0,14,7,10.5,32.5,45.4,46,89,155,150,324,137.1,1
CRS3035RES1000mN2178000E4273000,1000,49,21,4,6.9,1,14.1,0,1251373.4,2416,9.1,11.9,1,0,2,17,1,0,1,0,3.1,3.1,5,1.9,17,6.9,10,1,0
CRS3035RES1000mN2178000E4274000,1000,896,439,44,175.9,12,320.1,46,25305158.8,41990,272,167,49,21,66,300,3,0,22.1,16.5,36.4,60,60.1,142,228,145,134.9,51,0
CRS3035RES1000mN2179000E3754000,1000,175.5,105,22,54,1,60,9,3807466.6,7450,49,56,18,42,14,31,0,0,3,2,6.5,13,1,13,28,32,55,22,0
CRS3035RES1000mN2179000E4274000,1000,144.5,63,14,19,3,49,9,3312124.4,5968,26,37,23,5,15,20,0,0,5.5,5,7,10,6.1,19,28,25.9,26,12,0
CRS3035RES1000mN2179000E4275000,1000,53,23,2,6,0,20,3,1701568.9,2529,13,10,0,8,11,3,1,0,1.5,0,2,2,5.5,5,11,11,9,5,1
CRS3035RES1000mN2179000E4276000,1000,825.5,426.1,61,194,9,269,50,20409248.7,34921,292.1,134,99.9,100,156.1,70.1,0,0,24.5,8,29.5,51.4,39.9,111,149.1,119,196,95.1,2
CRS3035RES1000mN2180000E4276000,1000,763.5,365,47,131,16,251,43.1,20851858.6,36343,207.9,157.1,10,50,153,151,1,7,12,9,24,58.5,48,84.9,161,119,162,85.1,0
CRS3035RES1000mN2181000E4276000,1000,469,233.9,45.9,92.1,6,135.9,34,11631622.5,19106,155.9,78,23.9,63.1,72,74.9,0,0,11.9,5,15.5,34.5,24.1,58,108.9,57.1,111.9,42.1,0
CRS3035RES1000mN2182000E3728000,1000,1147.5,583,114.1,246,14.9,398.9,66.9,24267017.8,52511.9,123.1,459.9,192,36.2,160,193.8,1,13,34.4,22.5,52.2,79.5,63.8,165.1,223.9,183,235,88.1,0
CRS3035RES1000mN2182000E3729000,1000,545.5,242,42,69.1,15,188.2,30,11932079.7,24298,26,216,16.9,48.1,110.1,66.9,0,0,19,9.9,25.4,53,25,65.9,104.9,69.1,126.2,47.1,0
CRS3035RES1000mN2182000E4273000,1000,60,28.9,2,10,0,20,9,1402538.2,3119,12,16.9,4.9,1,13.9,9.1,0,0,0,0.9,0,7,2,6,12.1,15.9,11,5.1,0
CRS3035RES1000mN2182000E4274000,1000,203,82.2,12.1,23.1,4.1,64.1,14.2,5035278.2,8185.9,27.2,55,35.1,0,15,32.1,0,0,2,7.1,9.4,20.3,10,25.1,52.1,30.9,33,11.2,1.9
CRS3035RES1000mN2182000E4275000,1000,386.5,161.1,27.1,44,11,136.8,17.1,10143578.5,18111,31,130.1,4.7,5.5,94.9,55,1,0,12.6,6,22.3,30.5,27.3,31,92.1,67.8,72.9,24,0
CRS3035RES1000mN2182000E4276000,1000,795,379.9,53.1,140,10.9,274.1,47,20140367.1,36515.9,221.7,158.2,7.8,91,162,118.1,1,0,21,11,36.8,63.1,45.3,86.9,181.9,108.2,167.9,70.9,2
CRS3035RES1000mN2183000E3728000,1000,136.5,52.8,6.8,7.2,1,46.1,4.9,3076936.1,5629.2,0,52.8,3,1.9,8.7,39.2,0,0,13,2,8.5,7.7,6.2,34.2,20.2,18.1,19.9,6.7,0
CRS3035RES1000mN2183000E3729000,1000,44,15.9,0.9,3,2.1,13.1,2.1,875436.8,1763,0,15.9,0.9,4,6.9,4.1,0,0,0,0.9,6,6,3,0,13,6.9,6.2,2,0
CRS3035RES1000mN2183000E4276000,1000,36,12,0,2,2,12,1,1080420,1507,0,12,0,1.9,4.1,6,0,0,1,0,1.9,4.1,3,3.1,9.9,6,0,7,0
CRS3035RES1000mN2183000E4277000,1000,124.5,57.9,17,22.1,2,40,2,3147954,5777.9,14,43.9,16.8,9,18.9,12.2,1,0,1.9,1.1,3,8.5,9,7,34,16.9,38.1,5,0
CRS3035RES1000mN2184000E3732000,1000,181,85,13.1,25.9,1,71.9,7,4305996.7,9732.1,10,75,0.9,0,52.2,31.9,0,0,0.8,1,5.4,13.5,8.9,15.3,39.9,32.1,51,13.1,0
CRS3035RES1000mN2184000E3733000,1000,72,33.1,5,8,1,26.1,2,1921531.9,3864.2,0,33.1,0,0,17.1,16,0,0,2.1,0,3,4.1,0,5,10.9,13.9,28,5,0
CRS3035RES1000mN2184000E3734000,1000,167.5,72.1,7.8,18.9,4.8,60.9,1.8,4245274.7,9961.9,2.9,69.2,0,0,43.9,28.2,0,0,4.8,2,4,18.4,10.9,17.2,26.9,25.2,47.1,11,0
CRS3035RES1000mN2184000E3735000,1000,308,144,30,49,10,104,19,6822819.9,13512,16,128,56.1,15,33.1,38.8,1,0,9,5,16.5,24.5,19,37,67,36,72,22,0
CRS3035RES1000mN2184000E3736000,1000,90,37,3,10,3,31,2.9,2043515.9,3650.9,4.9,32.1,6.9,3.9,14.1,12.1,0,0,2,1,3,9,7.9,11.1,18.9,11.1,21,5,0
CRS3035RES1000mN2184000E3737000,1000,290,127.9,22,40.9,4,92.9,16,6490680.3,12239.9,28.8,99.1,2.1,33,20.8,72,0,18,11,8,23,28.3,15.3,43,73,30.1,47.1,11.2,0
CRS3035RES1000mN2184000E3738000,1000,283,130,7,40,4,116.1,5,7601751.3,15473,4.9,125.1,2,1.9,40,86.1,0,0,5.9,2,14.5,25.1,8,26.5,45.9,31,90,34.1,0
CRS3035RES1000mN2184000E3739000,1000,830,426,75,173,9,305,39,19161169.4,40293,69,357,156,40,130,97,3,0,19.8,9.5,28.5,45,50,96,126.1,137,210.1,108,0
CRS3035RES1000mN2184000E3740000,1000,393.5,197,23.2,59.2,1,169,14.1,9733208.8,21096.8,12.9,184.1,7,0,68,119,3,5,7.5,8,7,21.8,13,37.1,51,80.1,110.1,57.9,0
CRS3035RES1000mN2184000E3741000,1000,317,142.9,21.2,41.8,7,107.8,9,7779486,14444.1,20,122.9,22,16,48.1,55.8,1,0,7.5,5,14,17.5,19.9,33.9,54.9,58.1,79,27.2,0
CRS3035RES1000mN2185000E3732000,1000,218,105.1,16.8,38.1,5.9,61.1,16.1,4489729.1,10094.2,36.2,68.9,3.8,1.3,26.1,73.9,0,30,9.5,5,13.3,21.2,12,44,39.8,25.1,33,15.1,0
CRS3035RES1000mN2185000E3734000,1000,184,73.9,6.9,10.1,5.9,65,5.9,4853414.6,9590.9,0,73.9,0.9,2.9,27,43.1,0,0,2.9,4,5,16,13,15.2,25.9,27,63,12,0
CRS3035RES1000mN2185000E3735000,1000,85,32,2,5,3,28,2,2249362.2,3994,0,32,0,0,6,26,0,0,4,3.5,3.5,6,7,9,15,17,20,0,0
CRS3035RES1000mN2185000E3736000,1000,697.5,326.9,53.9,105.1,13.9,241,35.1,15141231.4,30727,26.9,300,45.2,11,137.9,132.8,0,18,16.9,13.5,29.1,43.9,51.1,93,130.9,79.9,179.1,60.1,0
CRS3035RES1000mN2185000E3737000,1000,619.5,275.1,33.8,70.1,11.9,213.9,31.9,14663394.1,30266.8,32.2,242.9,31,11.9,50.1,175.1,7,2,22.5,9.2,38,54.5,29.4,86,107.9,97,125.9,49.1,0
CRS3035RES1000mN2185000E3738000,1000,130.5,61.8,6.9,15,1.9,54.8,3.9,3473570,7352,3.9,57.9,1.9,7,34,18.9,0,0,0,1.9,1,3,9.4,9.2,21,30,38,17,0
CRS3035RES1000mN2185000E3739000,1000,567.5,247.1,36,67.1,15.9,188.9,19.9,13056309.8,28096,39,208.1,9,25.9,107.2,103,2,25,16.4,8,27,41,41.8,55,81,93.1,162,42.2,0
CRS3035RES1000mN2185000E3740000,1000,311.5,149.9,16,41,5,121.9,9,8088531.7,16868.2,24.8,125.1,10,18.9,41.1,79.9,0,0,4.8,1,10,21.6,12.9,27.2,53,43,105,33,0
CRS3035RES1000mN2185000E3741000,1000,1716,897,143,371.1,19,593,83,37690483.1,76544.9,186.1,710.9,216,106,308,265,2,12,42.5,24,70.5,91.5,89.5,203,294.1,278.9,425,197,0
CRS3035RES1000mN2186000E3661000,1000,96.5,45,9,18,4,22,9,2018730.1,3646,21,24,19,2.9,11.1,12,0,0,4.5,0.5,2.9,12.5,5,15.1,27,13,11,5,0
CRS3035RES1000mN2186000E3662000,1000,172.5,80.1,8.2,21.9,1,53,12.9,3799251.5,7934.9,23,57.1,4.2,6.8,35.2,33.9,0,0,9,5.4,8.1,12,6.1,33.1,30.8,18.9,32.1,17,0
CRS3035RES1000mN2186000E3663000,1000,43,21,2.9,6,0,14.1,5,1020368.6,2376.1,6.9,14.1,4.9,5.1,3,7,1,0,0.9,0.9,3,1.7,3.5,6,6.9,7.9,8.2,4,0
CRS3035RES1000mN2186000E3738000,1000,1312.5,638.9,59,181,16.1,533,55.1,30715489.3,63659.1,14,624.9,8,26,324,280.9,0,16,26.5,19.5,41.4,61.5,55.5,112,180.8,192.1,415.1,208.1,0
CRS3035RES1000mN2186000E3739000,1000,213.5,112.9,10.9,35.9,2,93,8,5517711.5,13209,7,105.9,1.1,4,56.7,51.1,0,0,1.5,3,6.1,7.1,10,16.9,27,30.9,92.1,18.9,0
CRS3035RES1000mN2186000E3744000,1000,57,26.9,3.1,5.3,1.1,20.2,5.8,1324229.3,2395.8,1.5,25.4,0,12.2,12.8,1.9,0,0,0,0,0,1.7,5.3,3,6.9,14,17.1,9,0
CRS3035RES1000mN2186000E3745000,1000,182,88.1,11,31,2.9,65,7,4445491.2,9118.1,6.1,82,2.1,6.9,53.2,25.9,0,0,0.9,0,5.9,11,10,14,27.1,38,48.1,24,3
CRS3035RES1000mN2186000E3746000,1000,2333.5,1199,247,527,46,607,175,46636212.8,96340,518,681,262,197.1,312,425.9,2,94,76.5,33.5,103.1,164,145.5,325.1,419.9,345,514.9,198,8
CRS3035RES1000mN2186000E3747000,1000,3060.5,1689,345,820,40,857,207,63924818.7,129920,899,790,216,338,423,705,7,118,83,52,127.5,183.5,171.5,358,512,422,790,359,2
CRS3035RES1000mN2186000E3748000,1000,713,409.9,47,193.1,7,266,33,16662650.8,28497,181.9,228,0,2.9,138,267,2,0,10.5,5,22.5,35.5,40.3,56,108.1,125,244,66.1,0
CRS3035RES1000mN2186000E3749000,1000,223,149.1,28.9,88.1,0,90,10.1,5148134.7,9358.9,117.1,32,13,41.1,67,27,1,0,3.9,1,2.5,7.6,6.9,15,33,48,83.1,22,0
CRS3035RES1000mN2187000E3661000,1000,91,38,5,13.1,2,23,1.9,1988092.8,3461.9,14.9,23.1,0,0,19,19,0,0,7,1.9,5.6,6.5,4,25.9,15.1,15.9,8.1,1,0
CRS3035RES1000mN2187000E3662000,1000,42,20,3,8,0,14,4,902700.8,1794,7,13,0,0,17,3,0,0,2,1,2.5,6.5,1,6,13,3,4,3,0
CRS3035RES1000mN2187000E3738000,1000,1049.5,506.1,79,186,18,314,63.1,22112487.1,43617,160,346.1,116.9,101,70.1,215.1,3,18,37.5,19.4,57.1,84.5,56,140.9,186.9,174,190.1,103.1,0
CRS3035RES1000mN2187000E3739000,1000,129.5,57.1,9.1,12,2,49.1,3,2935576.8,5445.2,0,57.1,0,2.1,6.2,48.8,0,0,0,2,5.1,7.1,6.5,10,22.1,20.7,32.2,23.8,0
CRS3035RES1000mN2187000E3744000,1000,50,20.9,5,5,0.9,17.9,0,1223928.6,2425.9,3.8,17.1,0,0,15,5.9,0,0,0.9,0,1.1,2.9,5,6,7.9,9.1,12.1,5,0
CRS3035RES1000mN2187000E3745000,1000,138,56.9,9,14.9,4,35.9,7.1,3557519,6437.1,8,48.9,0,3,6,47.9,0,0,3,0,1,9,17.1,15.9,31.9,27,25,8.1,0
CRS3035RES1000mN2187000E3746000,1000,1551,728,93,216,28,523.1,81,35464576.6,68955.1,159,569,10,16,292,406,4,40,41,19,63.5,96.5,84.1,167,197,256,450.9,176,0
CRS3035RES1000mN2187000E3747000,1000,802.5,402,39.1,138,6,257,41.1,19566503.6,35279.3,114.8,287.2,6.9,19.9,67.9,300.3,7,7,19.8,10.5,35.6,35.5,50.1,96.2,125.1,170,207.9,51.8,0
CRS3035RES1000mN2187000E3748000,1000,554.5,346,74,200,5.9,201,26,11777381.3,21003,220,126,45.9,91.1,147,62,0,0,13,4.9,12.4,27.4,21.5,54.1,96.1,91.1,186,48,0
CRS3035RES1000mN2187000E3749000,1000,69,46,9,30,0,18,2,1554969.2,2947,37,9,5.9,31.1,6,3,0,0,0,0,2,3,2,9.9,14,10.1,25,3,0
CRS3035RES1000mN2188000E3658000,1000,145,62.9,7,13.9,2.9,48.1,7,3493503.5,6023,10.9,52,1.8,3,40,18.1,0,0,2,2,5,14.1,10.9,15.1,23.9,33,30.9,8.1,0
CRS3035RES1000mN2188000E3659000,1000,295.5,122.9,26,35.9,5,76,17.9,5850832.2,11467,24.9,98,38,8,21.9,55,0,21,14.9,7,25,34.5,15,54.1,60.9,47.1,28,9,0
CRS3035RES1000mN2188000E3665000,1000,77,34,4,14,3,32.1,0,1816189.8,3231,7,27,7.9,4.1,6.9,15.1,0,0,0,2,2,6,7.9,8,19.1,11,14,7,0
CRS3035RES1000mN2188000E3676000,1000,19,10.9,3,5.1,0,7,0,402518.2,711.1,0,10.9,5,0,2,3.9,0,0,0,0,0,0,1,3,3.9,5.1,6,0,0
CRS3035RES1000mN2189000E3664000,1000,152.5,76,21,36,4,33,9,3230902,6682.9,40.9,35.1,4,17,40.9,14.1,0,12,5,1,12.5,13.9,7,29,28,21,30,5.1,0
CRS3035RES1000mN2189000E3665000,1000,675,342.1,58.8,154.1,10.1,200.1,27.1,15281342.1,26772,191.2,150.9,47.9,73,132,89.2,0,22,23.9,9,29.5,45.7,50.9,115,131,108.1,117,44.9,0
CRS3035RES1000mN2189000E3666000,1000,473,261,44,126.1,2.1,146.9,26.1,10831062.7,19285.1,173.9,87.1,6,58.9,99,97.1,0,0,9.6,6.4,17,24.1,44.1,85.9,85.1,82.9,103.9,14,0
CRS3035RES1000mN2189000E3677000,1000,103.5,55,9,27,2,30,6,2027992.6,4017,12,43,33.1,6,8.9,6,1,0,1,1,7,8.5,4,12,23,18,23,6,0
CRS3035RES1000mN2190000E3666000,1000,156,79.9,16,40,2,26.9,12,3222303.9,5768,76.9,3,13,16,15.9,35,0,16,6,4,5.9,12.9,17.1,37,33,18.1,11,10,1
CRS3035RES1000mN2190000E3667000,1000,78,42,9.9,20.1,1,18,6,1765506.7,3184,26,16,2.1,9,10,20.9,0,3.9,1,1,1.9,6.1,10.9,11,17.1,16.9,10,2.1,0
CRS3035RES1000mN2190000E3738000,1000,283.5,103,13,20,13,84,10,5991391.2,10411,7,96,0,0,2.1,100.9,0,7,34.5,10.5,19.6,30.5,11.5,79,60.9,13,20,4,0
CRS3035RES1000mN2190000E3739000,1000,402,174,20.9,54,12,117,23.9,8717996.2,18366,7,167,14,20.9,41.1,98,0,35,13.9,4,26.5,40.4,32,59,69.1,55,81.1,21,0
CRS3035RES1000mN2191000E3667000,1000,82.5,50.1,14.1,29.9,0.9,38.1,6.1,1973621.8,2341,39.3,10.8,0,6,37,7.1,0,0,1.8,1.5,7.1,3.8,2.1,15.1,17.1,7,23,4,0
CRS3035RES1000mN2191000E3738000,1000,260,112.9,10.9,27.9,4,101,19.9,5709098.5,11888,0,112.9,1,3,15.9,85,8,0,10,5,21,16.4,17.5,72.9,40.1,33,33.1,11,0
CRS3035RES1000mN2191000E3739000,1000,615,282,56,94.1,9,221.1,35,12901866.6,28248.1,26,256,95,28.9,89,69.1,0,8,21.7,10,38.5,52,40,92.9,125,89,95.9,50,0
CRS3035RES1000mN2192000E3742000,1000,535.5,242.8,34.9,69,13,173.8,29.9,11911077.7,24272,53,189.8,35.6,25,119.9,61.3,1,0,5,6.8,27.5,35.5,35.2,62.4,95.2,93.1,127.8,47,0
CRS3035RES1000mN2192000E3743000,1000,2099.5,1007.9,263.1,411,55.1,523,159.1,39390430.1,80183.1,376,631.9,442.1,126.1,232.9,199.8,7,43,77.5,47.4,130.6,170,153.1,336.9,446,252.9,321.9,163.2,0
